id,term,int_rate,installment,grade,dti,earliest_cr_line,open_acc,revol_bal,revol_util
5ee3719c-758e-41f6-a57d-9cf42aa5d302,36 months,16.99,128.34,D,10.69,32,7,278.0,10.3
d0f639b9-9a83-4a81-a499-13e95edf7dce,36 months,10.99,687.42,B,4.66,21,9,11470.0,65.5
383815a9-4800-449b-b6cc-a95b4778b604,36 months,14.49,688.33,C,14.34,28,15,17692.0,40.8
c48b61f7-0209-41fd-ba63-dd516a038dc7,36 months,14.08,342.17,C,16.77,14,5,6340.0,38.0
63f4eceb-71f6-42b2-88b9-17e302cc71cb,36 months,15.02,1040.26,C,8.74,15,17,2727.0,7.4
7b00ad00-4801-4b7d-b6e3-68adcc4e0ad7,60 months,17.1,528.02,C,15.05,27,9,24451.0,65.6
f8c40d2e-c7de-42be-922b-7706d4ae115f,60 months,12.49,449.86,B,25.16,24,19,14418.0,31.1
a2836162-5534-4e5c-bb3a-14de555ec964,60 months,26.49,408.13,F-G,14.63,16,10,4017.0,62.8
2fdf6179-733a-489e-be91-4cd2488cb98c,60 months,12.69,253.07,C,19.4,14,9,8912.0,52.1
c3f28765-879c-4311-a3aa-df5ddb151935,60 months,15.05,400.12,C,23.02,13,10,20299.0,93.1
92eb88ae-a955-4a55-81db-fd9692b1ab8c,36 months,7.39,465.84,A,18.12,12,12,14009.0,46.6
c3588a2f-9ac8-45e8-b0a7-2544e2dcfa75,36 months,12.29,400.24,C,31.06,17,18,15762.0,54.4
5adb4585-386e-4696-a92c-fa49a65c2cf5,36 months,8.67,246.85,B,32.6,12,15,9301.0,56.4
90fe2a18-837e-4ce3-8c0b-032deb85251f,36 months,11.55,165.0,B,10.29,31,8,30226.0,95.7
bc9d93fd-2e8f-4e81-96ce-327b485d9d05,36 months,14.46,330.26,C,34.45,13,18,9158.0,25.7
cfead244-e495-4d4b-8ed7-8581c1fe26b7,36 months,11.99,830.24,B,18.58,19,24,14571.0,87.3
3e4445d7-a784-421d-b96b-336fbd61e64c,36 months,12.29,1167.36,C,22.84,20,25,62720.0,91.0
e2a7374e-ab8b-4f9f-bedd-01e57e22e41d,36 months,12.79,67.19,C,18.23,15,6,59.0,0.5
9fb57ee8-618c-420c-9f12-a53dae2dd6ae,36 months,6.92,123.37,A,10.49,27,8,4964.0,25.1
fd7bd800-4759-4df2-9909-d7e72011778c,36 months,15.61,288.46,D,13.18,13,10,6007.0,70.7
b3f64e08-d1ad-4bb5-bd1e-9aaeeaed5bcd,36 months,16.99,748.61,D,14.47,16,6,33677.0,94.0
8048844a-0908-44a8-9f49-3862a631ce42,36 months,25.82,160.78,E,14.31,17,7,1228.0,13.8
96980035-c85b-4677-9b1d-b797551d383f,60 months,21.45,764.6,D,9.14,9,12,9902.0,18.9
ae2aa80c-8345-4666-af8d-f51e6c15dca0,36 months,5.32,155.1,A,13.38,21,6,1874.0,18.4
a2e896c8-de91-4d24-8c60-7b10fcabfb71,60 months,14.3,409.93,C,13.71,24,12,16877.0,63.0
502b2b3b-f72d-4961-89df-1b2c4c94dffa,36 months,15.31,626.72,C,21.74,36,10,20809.0,86.7
71086a6f-093d-418b-aa48-abe4956f633b,36 months,9.49,160.15,B,26.41,20,20,18884.0,49.0
f8a98729-d724-4af1-9720-9482dbc276f9,36 months,8.18,1021.14,B,21.14,54,11,50770.0,47.2
998fad8f-4731-42eb-b4d8-0ab6dfdd43b9,60 months,10.99,760.82,B,13.24,29,15,212142.0,37.3
ab349e12-c5dc-4416-855a-bbc93d43deef,60 months,20.99,811.44,E,10.36,16,16,47608.0,89.2
13f7007d-bf2e-4371-8edc-a99790c0a813,36 months,12.69,268.36,C,5.8,20,13,15624.0,97.0
58fa90ea-80af-47c3-8204-17ba6c00d8b0,60 months,13.33,458.45,C,21.88,24,23,10920.0,22.8
b4470c4f-0c98-4d35-b93e-2f1e61c896f7,36 months,8.24,62.9,B,23.64,48,12,19082.0,40.9
1f2b4b29-20c5-4f12-a264-292aa10c7345,60 months,14.49,658.65,C,4.74,18,11,27476.0,49.3
e0b5f6d0-a7d7-4137-ad43-958cb34404b9,60 months,15.88,436.58,C,27.36,23,17,21243.0,26.1
bb711b29-d526-43f8-b52b-75a9f9d1c2f0,36 months,6.08,152.3,A,19.55,27,15,1568.0,4.0
29492ea3-45d5-4449-8bdb-5169604f49a3,36 months,10.99,491.01,B,12.2,24,10,12274.0,65.0
f26043ab-22d9-4173-9ac7-9b3319a6ea24,60 months,12.49,224.93,B,31.49,28,13,10404.0,61.9
fd2d478b-274c-4540-a1ae-e92655214423,36 months,6.62,245.63,A,25.84,20,15,15851.0,35.7
3b64fd38-5f6c-498b-9722-e2354ac0ea6f,36 months,7.9,344.2,A,8.8,28,12,10830.0,17.8
2a697bb5-19d8-4835-aefc-e42d4fec6227,36 months,16.55,187.78,D,17.56,23,8,2586.0,89.2
a647eaae-23cd-4d3a-940a-99b36d9c1fe9,36 months,10.49,434.66,B,10.84,16,17,12374.0,31.5
058fa096-ec6f-442c-8bf9-e013c426439e,36 months,9.99,45.17,B,8.79,17,6,4289.0,30.6
b50350d5-fed3-480f-bfc0-4185bd8792a7,60 months,10.99,547.79,B,17.76,22,16,24099.0,35.5
3fb1feac-e45f-4536-9403-a52a99a3adb5,36 months,13.98,170.84,C,22.67,21,13,5342.0,52.4
479c33f0-65db-4aa8-b9b9-9f8ff09b454d,36 months,6.89,462.41,A,9.28,20,8,19412.0,41.2
8f46adf9-3802-48de-a44b-05e7727fdd00,36 months,15.05,346.9,C,39.09,17,12,17647.0,72.6
83551508-c3a7-422c-ba04-e1aa84aa1fd1,60 months,15.04,285.74,C,21.15,30,15,33959.0,62.9
3faef8bb-8b62-4f44-8ffb-d093ae96cc2a,36 months,13.66,340.13,C,32.0,10,8,7550.0,54.3
1f5dbdb2-4f54-4ecd-833d-b131743dbef2,36 months,12.99,336.9,C,18.48,16,8,38645.0,75.2
5d175998-bb4f-44f5-bae6-9623106a9291,36 months,17.27,429.45,D,19.73,16,10,9392.0,45.2
cfd688d7-63ec-45d9-990c-e85dca3fa60b,36 months,17.27,715.75,D,37.93,15,21,22238.0,45.6
fc87bf2c-7707-4107-aa85-dcb7021e0074,60 months,25.29,590.44,E,28.98,16,23,80515.0,57.3
8c264b81-e8a2-4101-b4a7-0c7a440d544e,36 months,13.05,122.23,B,12.61,21,4,6731.0,75.6
f549c74f-04b8-4c1e-a8a5-d74eea312e2d,60 months,11.99,333.6,B,13.26,13,7,7480.0,62.0
39d8cc76-025e-4423-a266-77c7cc76bfe3,36 months,11.47,494.43,B,18.45,12,17,19399.0,40.6
f715c482-5636-4898-a4b4-0a295302b3a6,36 months,17.57,168.91,D,21.23,11,7,5554.0,51.4
87346573-df0b-4dcb-9c62-6b276515ee85,60 months,13.99,465.27,C,8.14,22,13,3551.0,5.4
94c8c3dc-36d1-4333-a532-726f8760e73f,36 months,13.11,202.49,B,11.97,18,5,18856.0,82.0
0547f3a6-3fbb-47a8-8bbc-ee020edb5a6d,36 months,18.99,366.51,D,10.4,20,26,394.0,1.5
af922e82-6a8b-4381-a2cd-d913ba31f2b4,60 months,15.99,328.23,C,10.96,14,7,4083.0,48.6
5469c6e0-b633-4cf2-a6aa-cffa49ff54da,36 months,9.99,629.12,B,16.65,18,6,10830.0,61.9
591262f5-5def-4ddb-88c8-826705a67b57,36 months,11.67,231.4,B,21.95,22,13,6046.0,53.0
aaca5d9c-13a4-4b39-a01c-7af6c9a65a95,60 months,17.57,805.13,D,23.88,21,21,37810.0,87.5
300b611f-eb6f-4b2e-943f-17067034cce3,36 months,15.61,559.44,D,30.52,16,16,26575.0,46.2
bc46acf9-0539-4ba8-b4d3-b3aeb48ba449,60 months,14.64,330.42,C,20.14,22,8,12814.0,16.0
01741930-a36a-4ba0-ae16-1d328f90e6a8,36 months,18.06,723.66,D,33.87,17,13,31340.0,73.1
c94accb4-c625-4b5b-b8bb-445d7100b224,36 months,11.47,197.78,B,10.98,26,7,2890.0,47.4
3466cd17-18c9-4cc9-bc20-f3508ec0cd6f,36 months,16.99,290.53,D,28.4,15,17,9787.0,52.3
92ea2daa-0712-40ec-9cf4-b710f0be8639,36 months,7.89,625.72,A,15.95,14,11,18198.0,40.2
91a0b3fd-72ba-4717-bb64-afc6bb30d5df,36 months,17.99,209.66,D,29.53,32,9,13315.0,58.4
ba3b038e-fedd-433c-bc61-aae0441bcc9c,36 months,11.99,681.63,C,23.16,26,8,5994.0,41.0
1b09a393-c064-4197-b955-b24b184a6c08,60 months,19.48,547.04,E,13.37,23,8,18405.0,88.9
d8437074-70d4-450c-aa6c-361f6080b825,60 months,15.05,833.57,C,25.44,16,9,21798.0,46.2
756e020b-d059-4b2f-a509-dd86d667ac08,36 months,18.49,298.47,D,14.4,13,8,9710.0,71.9
6b5f9719-dd02-4ec1-a70e-606177bcfee4,36 months,12.99,404.27,B,14.98,30,13,11811.0,52.3
30d2d568-7903-4d1c-a254-ba4ac4340bb4,36 months,14.65,682.99,C,25.2,13,7,3980.0,71.1
c2cd0431-c8c4-4785-8d58-9bde582aed14,36 months,7.49,559.83,A,31.04,31,16,4861.0,8.8
6bd833d8-c701-4baf-95e5-fa2a567943dc,60 months,20.99,404.37,E,28.25,15,15,29221.0,84.7
0c3843b0-3dd8-449d-a474-ef2d324d677a,36 months,13.99,182.83,C,14.4,21,6,14403.0,96.0
f57129e4-ca21-4235-95c4-39580ed8f7b3,36 months,15.31,719.85,C,14.48,27,7,10058.0,91.4
4e2f57d5-14b3-46f4-ae31-0afbdb93800e,36 months,6.68,626.92,A,18.86,17,26,14320.0,33.7
a2f19cb4-c69d-45d2-93a9-52d320550334,36 months,11.39,493.86,B,9.09,20,10,11450.0,54.3
9ad5b2fc-782e-4fa8-9c22-ec7f79227882,36 months,15.31,376.03,C,9.1,17,8,4742.0,34.9
6259aed4-4980-4440-9175-fc6ad997b696,36 months,12.85,322.77,B,24.93,16,16,6677.0,54.3
4d8b809c-c8a8-4090-9bd9-75dd6ed9d4df,36 months,12.05,398.86,C,11.01,18,9,7276.0,34.8
a1e9188e-23b8-4190-a07c-957c421abf0e,36 months,6.49,275.81,A,14.15,28,17,24219.0,32.6
5843c040-c39d-43d8-a533-a178a7b68d68,36 months,12.99,606.41,C,23.54,15,11,4625.0,70.1
7946ee40-f3fa-4112-91a0-ee4242710235,36 months,14.65,331.15,C,2.1,39,7,1392.0,11.3
216cfbc7-d4b8-477d-851f-90cd7217665d,36 months,12.74,839.23,C,26.77,22,29,41182.0,56.7
4d4704b3-eb93-45f9-856f-469eb5561aa0,36 months,17.27,357.88,C,25.46,20,5,11075.0,69.2
fa946520-69c1-4216-8b1c-7c38f6145368,36 months,6.49,229.84,A,5.54,27,8,6220.0,17.8
9f92a4d4-a692-4389-8e54-36c407349ef3,60 months,30.65,786.1,F-G,26.13,12,19,24199.0,56.5
40e442c6-6525-451f-9a79-4db8096398c7,60 months,16.99,372.71,D,12.07,31,8,5846.0,32.7
edcf9846-2c7a-4fe8-9e21-61690aa74a5a,36 months,19.52,118.15,E,9.73,21,10,4148.0,19.1
e8e9eff8-41da-4663-8b57-927a6ce3fca4,60 months,28.69,403.89,F-G,11.77,24,8,8313.0,63.5
1dc6eaf0-61fa-4776-ab34-6cdc9f4e7d0a,36 months,10.99,1096.59,B,13.16,24,7,16872.0,56.8
b4c2f1db-5da8-4996-aa81-1bf7a38ae14a,36 months,7.49,248.82,A,15.32,30,11,9523.0,61.0
5fd4105c-2d49-422a-95c8-026ebf6eab61,36 months,14.99,83.19,C,26.88,17,13,5173.0,80.8
90c6eb23-cf93-445f-ba37-0aadb6bffdc5,36 months,26.24,291.02,E,3.6,5,9,2056.0,12.2
f968b8dc-ccaa-4a28-a0d6-50584a8fef1b,36 months,14.99,83.19,C,27.39,16,11,21651.0,77.0
ef09d5ac-8d96-41b1-b55a-b18755855273,36 months,21.18,115.2,E,18.59,14,16,7695.0,68.7
7eb019b7-2302-4db0-923c-4347a0d2ed07,60 months,26.99,373.99,F-G,26.06,11,6,4159.0,69.3
75bce864-62f7-4a26-8f20-484b43ec222e,36 months,5.32,752.87,A,5.13,11,10,1883.0,11.4
45bd3da8-3b49-4c1e-a2fc-fe38f1a7c1f4,36 months,13.98,256.26,C,15.03,17,6,10624.0,85.0
55ec6e27-1fe4-4813-80a4-a9f029b369e6,36 months,12.88,437.28,C,15.1,22,24,3431.0,10.4
9c2e1108-4dfb-4064-976e-522394443114,36 months,17.1,216.9,C,21.17,20,10,9055.0,54.9
f4fe13c2-85c0-47d1-88b3-30c5e504a647,36 months,13.35,321.7,C,17.76,12,11,7743.0,43.3
6c2d1d91-386d-4e75-99e7-608e05834f2a,60 months,17.86,303.81,D,27.52,11,6,6045.0,45.1
c0049e67-b894-4e24-92c2-3de12f827559,36 months,19.42,884.85,D,29.46,34,9,14085.0,53.8
344abb10-9c79-416f-b258-65706f0a0e49,36 months,9.44,32.01,B,31.18,33,13,9209.0,15.7
0dcfe778-ec81-442c-bcda-6fc9cbce541d,60 months,12.62,676.78,C,12.33,21,15,14013.0,57.9
e54405de-0676-4c06-9b61-df447163ced9,36 months,9.44,800.13,B,6.03,5,6,1158.0,5.0
7f1f0627-8dee-4725-809e-4378a53a5b10,60 months,12.62,563.98,C,30.28,15,22,24569.0,27.6
2e3a8225-fe1b-419c-a29d-e3ea8bdc15e6,36 months,8.24,62.9,B,10.98,22,10,11559.0,68.0
dd322e07-11a4-42b1-98db-0aeff67ed4be,36 months,11.99,282.29,C,28.28,9,10,10431.0,50.6
6ffbde8e-9083-4ce9-9b37-1979bcc88a64,36 months,18.49,378.55,D,10.39,19,8,11054.0,72.2
1a50e7c9-a65b-4e72-9253-678fedd4d48b,36 months,12.88,202.66,C,22.49,16,14,9884.0,76.0
2a0a7429-8e18-4ca5-8be5-6c84831c177b,60 months,30.89,1151.58,F-G,27.37,26,15,14617.0,53.0
2e459aa9-5b52-40b9-a034-b68de6dffdf0,60 months,15.05,833.57,C,14.44,15,14,58023.0,75.2
fdd5ec2a-f3f3-4ecc-a4a8-17cde64e8c39,36 months,8.19,157.13,A,8.12,18,9,5496.0,28.5
06d672d0-b046-4084-abd1-eb557a579658,36 months,10.9,666.91,B,18.06,21,17,14939.0,43.8
b220c0c5-842a-41b7-b86c-88e718bc31d8,36 months,11.39,230.47,B,11.95,14,4,12275.0,63.3
f7e8fb8a-f288-4e59-a915-af5cf814214e,36 months,15.59,139.82,C,10.43,9,13,13341.0,91.4
e24b85f3-6bb8-4be7-b42a-c4dcbedf4108,36 months,14.99,346.61,C,21.28,24,5,4297.0,46.2
dfe7fd8d-ec48-4622-82a7-91508b6549cb,36 months,20.0,713.55,D,35.72,11,25,28965.0,33.0
060aafc5-3109-4ca0-b280-d9259fd39bf9,36 months,14.99,288.55,C,16.26,10,7,8357.0,72.0
78c9f140-7f04-48c3-ba9c-d26d0484d47f,60 months,12.69,361.52,C,20.63,22,11,15576.0,75.6
232630ca-9af2-46a4-b6e8-659702bb9720,36 months,11.99,498.15,B,26.7,18,10,14423.0,65.6
96314559-bd87-4fb7-ba17-90e50949331b,60 months,16.02,350.34,C,22.15,21,7,13.0,0.1
5dd9ba51-c2e0-40d0-ae76-94a485597419,36 months,8.38,126.05,B,35.0,17,15,5195.0,27.1
db373853-103c-4137-8f54-04bcc1ff2732,36 months,13.49,1187.57,C,6.35,19,12,44964.0,75.4
0a23440a-d23e-4a5f-81a9-75058f55cdca,36 months,15.61,188.81,D,25.94,21,20,19272.0,63.0
8db0eef9-34cb-440d-b3ec-d2152daf1dd1,36 months,5.32,542.07,A,26.72,21,20,88810.0,2.8
be3cd915-dfa7-4d85-9c47-7623c73ed7b7,60 months,18.55,538.93,E,34.38,39,12,9086.0,58.6
ac69060d-5fcd-41ea-9507-1fb6c653f311,36 months,10.99,491.01,B,8.76,20,9,20309.0,57.7
d252a8d0-91b2-46af-8de8-8708240063f2,36 months,8.9,158.77,A,11.38,22,8,5659.0,76.5
9b37b23b-ea7a-4f3f-b34c-a8c4b71441d5,36 months,8.49,473.45,B,32.03,31,11,24873.0,56.1
8ac6bdf8-3464-4630-a4f7-db1a5efe4ba6,36 months,16.99,534.72,D,3.31,22,9,9204.0,71.9
14de7f09-220b-4d1a-aec7-1c6d11ca2779,36 months,14.47,206.44,C,13.78,19,9,7939.0,59.7
198b1176-0467-447c-b391-53696ff047e1,36 months,10.99,491.01,B,13.03,14,10,13794.0,18.0
4a46b2a7-ad45-4e10-b0d2-12ad7730eff1,36 months,7.12,618.64,A,19.5,28,20,33572.0,61.3
fb39234b-0135-4ed5-8b96-f5c56ae4c291,60 months,15.61,337.56,D,22.59,13,11,7380.0,37.8
62524739-61d5-4737-bfab-421768877c40,60 months,17.57,754.81,D,22.34,18,17,18374.0,36.5
0b3eace5-8c48-41ec-8bcc-a5c1b761cb30,36 months,11.99,332.1,C,28.68,13,19,13099.0,49.2
75d6569e-ef7b-4c5f-aa2b-c03f1812e69e,36 months,11.53,329.91,B,12.17,21,11,20421.0,69.5
2c57bf79-36f5-43bc-bc2d-2d563a5bd14d,36 months,15.8,681.01,C,12.42,23,16,7569.0,29.7
8b7377da-d732-4b1c-a707-d47381cbde8c,60 months,25.82,689.17,E,8.07,14,9,9768.0,58.5
7890ea56-5ede-404f-bfb7-bfcbff8ffd3f,60 months,27.99,479.4,F-G,23.85,9,7,11210.0,89.0
74ecb11d-f2cc-41bf-8901-82d30a2604b4,36 months,11.99,664.2,C,31.1,24,9,3615.0,16.7
f1c77b4b-1975-4812-8416-e2734b70a730,36 months,20.31,148.36,D,1.53,10,3,1581.0,49.7
bcb10622-c135-4125-a443-560f58abb045,36 months,10.15,1131.82,B,5.3,15,6,21845.0,73.3
58fc58b0-ba9a-4010-a397-22539cb42a52,36 months,17.57,163.52,D,12.81,24,10,8772.0,56.6
5400ee9f-fa21-4ac3-8fc9-fbaf5f1ef352,60 months,23.83,455.13,F-G,18.56,12,9,3015.0,35.1
68b19c1e-824a-48d6-b70a-d09c0101d7ef,36 months,15.8,140.24,C,2.09,18,7,5401.0,32.1
1b785c01-9f81-4edd-a82a-d4cf2f452748,36 months,15.31,104.46,C,18.77,24,14,7492.0,48.0
947819e5-0cd0-403c-bdda-617ecbf9a786,36 months,7.12,92.8,A,18.86,18,11,26589.0,49.0
55c4f4a0-8068-4b76-8aef-634b4c23108a,36 months,9.75,270.06,B,10.35,9,11,16118.0,70.1
137ccd4a-7305-4df2-b51e-c4ace72ea6ec,36 months,12.29,400.24,C,12.11,13,13,18174.0,71.6
c47f904f-272e-41b3-998c-f0531a8ca72f,36 months,16.99,1247.68,D,8.53,30,26,13983.0,78.6
27e108a0-abee-473d-b9d5-e5108ccfd249,36 months,16.55,689.99,D,27.46,23,13,11428.0,59.2
e2ce3b8b-2f66-4c1e-b007-d6b0cb48572d,36 months,10.99,327.34,B,20.45,19,15,10597.0,78.5
5774f821-10b1-4729-83ac-7505b1a7da41,60 months,14.99,475.7,C,26.11,25,15,20569.0,48.7
cabca7d0-eff1-47b9-a8a7-6260e47bf40d,60 months,9.17,310.01,B,12.91,17,10,6186.0,30.2
4385cd93-6425-4462-ae22-6e326eafa66a,36 months,11.44,79.08,B,15.98,15,12,15798.0,77.1
c22e08a3-8ddf-4a06-b316-3d7046952d79,36 months,19.19,165.39,E,33.31,16,26,2108.0,9.7
c65c787c-eb1d-435b-be93-df645346fdef,60 months,12.29,380.66,C,7.58,15,23,18472.0,37.8
43b48efe-f9b3-4fac-9b25-034cac9f4b40,36 months,7.34,310.33,A,29.28,14,10,4968.0,23.3
7b8cf4be-fccd-47e5-b855-8d12ff8ba951,36 months,11.47,174.7,B,16.95,14,7,5240.0,49.4
ecff2d53-c1d1-4a02-b1be-fef0acfbc5a4,60 months,14.46,822.76,C,26.28,17,15,28313.0,43.3
dee6a0c0-d3d4-4005-bdbc-a6ae73359656,36 months,15.05,971.32,C,4.81,7,2,4466.0,89.3
c4324ec8-8b46-4ffa-a0cc-d942ded4181a,36 months,9.17,956.37,B,11.87,23,18,29497.0,28.5
0da1e436-981b-4b5f-add3-6ae621adc700,60 months,17.57,377.41,D,32.83,23,8,15112.0,74.4
07646c31-15e1-4bc4-8850-60f98d759288,60 months,26.77,579.85,E,29.52,24,13,57913.0,57.5
bbdfe5d9-00f5-4a63-8220-458a6281aa07,60 months,11.49,593.67,B,14.33,19,10,25093.0,56.1
025738d3-c893-40c4-850a-b5fc1c777068,36 months,22.2,239.34,E,17.3,11,9,5464.0,62.8
f97cf23b-6ffe-4336-80bf-822d0300cd8a,36 months,8.99,763.09,B,24.78,24,11,45778.0,84.2
12685486-69ba-4fa9-9934-daf105978a47,36 months,16.29,508.33,C,20.27,18,14,14056.0,50.9
6df9658e-bae9-40ac-b75d-788240c377e6,36 months,15.31,208.91,C,17.48,12,5,4097.0,71.9
98e6ca6b-3555-4316-85c6-728444c394e3,36 months,14.46,688.03,C,31.79,31,13,5455.0,89.4
68474480-6c6e-451e-9735-1ffe511d97a3,60 months,15.59,843.53,D,14.9,27,9,66684.0,77.9
8f798346-09c4-41de-aced-f2dbc6ccb543,36 months,8.39,315.17,B,18.09,14,9,8923.0,45.8
d55a15d2-c443-4ba0-a957-2d4c393b5495,36 months,11.47,494.43,B,15.69,23,7,13370.0,85.2
eaf2772e-f15b-4b0c-a7cf-687f4ee61726,36 months,7.26,681.92,A,12.73,32,8,9726.0,59.3
41381fde-bf16-4841-bdb9-3cabcb085522,60 months,10.99,478.23,B,11.21,32,10,6676.0,28.9
a4c558a4-3d02-449c-9ee5-60df7c82fd81,60 months,13.49,441.7,C,34.47,19,22,19678.0,25.3
43475d2c-066b-443c-b027-68aa6161b4ab,36 months,9.43,640.01,B,38.75,34,13,3738.0,15.2
26e1b7d3-b811-47f5-b62f-731de619d3e3,36 months,9.99,274.24,B,13.73,25,7,12105.0,52.4
58806240-1ca1-4a4b-80ce-7d45a0b2c98a,36 months,10.64,162.85,B,25.78,18,10,5992.0,42.8
609e02d9-74d3-4802-b951-16f065a7c067,36 months,13.98,341.68,C,0.0,25,5,0.0,0.0
367b88f0-d911-4e36-bd21-cba1a63ed9e7,36 months,9.16,127.5,B,26.16,28,10,10534.0,31.5
a4603a5a-97a0-45e4-85ed-18632902f62a,36 months,13.99,683.46,C,14.99,28,11,69622.0,92.4
b9eea964-6ab5-481c-add9-7b586155b125,36 months,13.98,321.18,C,18.11,24,22,2726.0,75.7
9125b8ff-fec6-4564-b3c8-dadc21e24bf6,60 months,15.99,729.39,C,16.4,32,13,5346.0,20.6
6aa834b0-10fc-4822-84f6-6be7a9f5a78a,36 months,13.53,339.5,B,22.49,20,14,15429.0,53.6
7590bf55-cbad-4e17-b20e-628646898889,36 months,9.8,1126.07,B,18.59,23,8,33957.0,63.2
46c114b1-3cc3-477b-8a02-a56a559924ca,36 months,13.99,170.87,C,18.46,25,10,7863.0,59.1
046b0023-8d6c-450f-b147-ad7107ca246b,36 months,16.29,271.82,D,0.54,19,7,384.0,2.6
ed883401-fcea-454f-a322-efff97b9d555,36 months,16.91,890.2,C,0.8,15,3,3728.0,15.3
7c67c1ef-7dec-4f81-a865-43d1649ab591,36 months,9.99,967.88,B,24.33,24,15,31211.0,48.0
12316880-cd9f-407c-8ea6-130ebe4e3f7d,60 months,14.99,237.85,C,14.83,13,15,5526.0,12.4
8b3b6647-f2a0-443c-837b-9ef31525f578,36 months,8.9,254.03,A,15.44,20,14,8458.0,53.5
0fd10715-f37f-493b-833a-4502e4a99707,36 months,6.08,548.25,A,29.08,17,8,18663.0,18.3
bd75750a-008d-4026-8392-8ab5b9d88c1c,36 months,11.53,1154.66,B,7.17,16,10,205340.0,93.0
32ace441-52c4-4346-b5ca-d197edf3971c,36 months,7.62,364.59,A,5.36,20,9,25584.0,66.8
5a561aba-adec-47ff-9aed-ba5f417b702d,60 months,24.74,292.0,E,16.47,7,12,19696.0,73.5
6acad967-2ce0-4ae1-b8e9-8d0bdba1576f,60 months,16.99,447.25,D,17.67,16,16,22225.0,47.1
deb1be12-3257-44a3-98eb-dd32551b9b75,36 months,11.22,147.8,B,27.63,8,6,3016.0,29.6
ffc536f9-9034-4aa6-896f-9b3fcb4bd83d,36 months,24.85,1142.8,E,11.22,17,8,3223.0,31.3
463f596a-9aa3-4396-a4a0-fb9b0ef5182a,36 months,13.99,191.37,C,32.51,17,7,5103.0,78.5
0904506a-f418-4c77-844b-1d466cde2ede,36 months,19.05,550.22,D,22.87,34,10,2344.0,80.8
fc0bd962-f6a2-4f7a-8af1-1aa0e710b797,36 months,12.49,321.11,B,14.85,17,9,9530.0,83.6
e80a93b6-fa3c-441c-9c12-6412a8d5db15,60 months,14.47,540.8,C,12.81,30,14,28604.0,71.7
7470c3ce-2eea-4469-9f2f-794e3194fcb0,36 months,11.48,824.17,B,15.94,19,11,84558.0,78.5
833cfecb-9405-4ff7-98be-ab92cd39b3e3,36 months,15.59,279.64,C,18.83,8,11,8143.0,42.9
acb8f46b-8415-4b6a-8ac6-10b8d4b17e95,36 months,8.18,746.22,B,18.69,22,9,2266.0,15.8
0aa66b17-6fb0-445c-90ed-60a35b37404c,36 months,14.3,274.59,C,9.6,18,9,6390.0,48.0
72b12c79-8236-4cd7-9d7f-8e21c3280c6d,36 months,11.99,597.78,B,17.94,38,19,16841.0,68.7
df7d07ab-433a-4294-94f6-d29969bd185b,60 months,15.99,348.89,D,28.59,20,18,10639.0,39.3
81283802-c57f-40a9-bdf0-68b4e9917278,36 months,12.79,167.97,C,17.76,21,8,3121.0,63.7
c15d0349-f0dc-433c-8cca-b8dd9a0c7114,36 months,12.79,644.15,C,32.04,25,17,65304.0,58.8
857d46a2-c20f-4b9e-8e4f-e831857e9b77,36 months,15.99,337.47,C,22.96,14,19,15219.0,43.9
ca04b8bc-c5f7-495b-992a-91d7025b323e,36 months,13.99,218.71,C,19.88,19,15,5003.0,25.0
002a77a3-6c02-4854-82ce-9df964bdd041,36 months,16.59,992.58,D,8.98,30,15,47804.0,79.0
f83e93d0-d2a1-4ee9-96a7-debd4e337443,36 months,9.8,965.21,B,16.29,34,16,36542.0,55.5
e1389539-1374-4017-bbc5-87138a6eb175,36 months,6.0,100.37,C,19.7,23,16,15028.0,23.9
3a2c15d9-e677-40e5-9233-137cc5a6cf8e,36 months,12.74,335.69,C,34.76,8,10,25279.0,82.6
d00a2188-d316-4f88-a8c2-190ed1c7a21e,36 months,17.57,269.53,D,20.52,18,8,8400.0,64.1
619a0a78-e8ef-4961-86ab-afe6db8b476c,60 months,25.89,746.89,F-G,15.45,18,13,27159.0,85.4
daffa278-34cd-4af1-a354-bf3ac409eb8b,60 months,24.08,144.08,F-G,11.25,22,9,4292.0,74.0
3a961210-82ab-4d5c-aa9b-b4a8fbe1e38c,60 months,8.39,429.74,A,8.77,22,9,22568.0,32.8
cd03a773-1b7a-4064-8019-65d7d3c1c6f6,36 months,12.12,585.59,B,20.48,19,14,23116.0,63.9
6ae03a8b-ebcb-4041-9c22-6101b6373069,36 months,11.53,329.91,B,34.77,11,9,8682.0,68.9
e84bd5d6-5aa3-46a8-9a3a-c7e36ea03bb6,36 months,7.89,219.0,A,10.71,28,5,4379.0,89.4
a2ab700e-569e-423a-8f22-55f6b50fc852,36 months,12.69,134.18,C,14.03,17,5,19841.0,73.2
383ad701-2f7d-44eb-b1cc-1dcb59ff5924,36 months,8.18,377.04,B,25.2,13,13,9432.0,65.0
83d33b11-0bec-436d-b4de-3b350e1df07b,60 months,30.79,656.81,F-G,18.52,22,17,27294.0,76.2
b76a26b6-fc2e-4338-add8-a62f8c550275,36 months,11.49,329.72,B,16.2,12,8,6468.0,92.4
4774fa6d-3d11-40a8-9f9d-0d5a2a0e7884,36 months,16.02,281.34,C,3.19,10,12,478.0,2.7
