dpd,credit_limit,mobiLoansScore,probability,id
11.0,3600.0,455.0,40.07,ebef7808-56f5-4daa-a35c-39d57ebdb0b6
29.0,17400.0,619.0,19.18,3c744a0a-6833-400b-829a-dcbdb537a5ab
17.0,22700.0,585.0,23.36,98f7b9f0-5c8a-4f59-9aa9-deb8884470d3
3.0,8400.0,591.0,22.57,8e221cdc-0f05-4c3c-8b30-f9c489fc16cb
5.0,11500.0,578.0,24.38,c5c8ff9c-b661-4b40-9120-7ff4d7cfafc3
17.0,4900.0,664.0,13.3,840c329f-2aa2-46d8-b581-14591f14d1f0
9.0,12600.0,720.0,6.17,1786cb9b-53d4-4329-b925-bc17c5e257db
10.0,3300.0,705.0,8.06,9f9a245b-aaf3-4c76-b011-8c7a0a68ab5a
41.0,22800.0,629.0,17.8,20210972-8e95-4f4a-9bb0-d533d2f00bf7
54.0,10400.0,637.0,16.76,c4a828af-c5f1-407d-b4e4-9394ad40ee58
25.0,5700.0,333.0,55.72,6578e43c-2285-48c7-96f9-3ad2b8ec0036
0.0,4000.0,648.0,15.3,4bc362a0-8068-496d-8df5-42e1fac5c055
26.0,15500.0,567.0,25.66,20fedfdd-5ea6-48b1-8d61-629c7f349691
24.0,21900.0,644.0,15.83,c74b20cd-1339-4c45-9f1c-16c02bb4fc92
6.0,1900.0,584.0,23.47,7ec00aaf-c1dc-427c-81b1-034cb04ae83a
19.0,24500.0,697.0,9.1,544272b3-ae8f-47fb-8e6d-9d8933f071e6
47.0,17400.0,678.0,11.64,4680efd8-d5fc-4976-9e3d-7d26c5131be9
10.0,8300.0,640.0,16.37,196b0d12-e79d-4245-bd8e-4a5044c5d7e3
36.0,10300.0,664.0,13.36,b82f8136-d1f5-4f07-a38a-bd5307c2c7c9
1.0,4100.0,492.0,35.27,4ffdb135-5ceb-4b40-bed7-829a282c2e39
17.0,2900.0,606.0,20.84,3f7b5f29-6c27-448c-8497-4f903f8c997c
18.0,20600.0,399.0,47.31,d656a2f1-0286-4c78-9e3a-447e3544c75b
5.0,1900.0,690.0,10.06,a13b5564-44cf-4282-84bf-64097f366781
41.0,9700.0,717.0,6.56,72d769c0-e5d8-4489-961c-8a69528e0ff1
7.0,16400.0,609.0,20.27,35ea4337-2e40-46c5-b3cf-5dc7037e73af
17.0,14700.0,638.0,16.71,27b4b9fa-7dfc-40fb-9ee0-09869ff3888c
18.0,9500.0,620.0,18.99,efa5e406-dad8-409a-9e18-ebe6a6ccc510
8.0,1300.0,449.0,40.81,20c63879-6b76-4fc0-84b6-08f0096b9c1f
25.0,16900.0,637.0,17.0,51df9da1-f288-4442-878b-f9e7a58c4cb4
12.0,23300.0,639.0,16.41,dd2a0d0a-40a0-444b-9239-47d8ccbfddd9
33.0,7400.0,694.0,9.55,e0979e94-7bcb-4ac9-b639-902fa242cd39
43.0,4900.0,647.0,15.48,4f88a853-d269-4c39-83bf-e1c6e0d9e894
13.0,8500.0,687.0,10.5,26002386-ccf0-4c7b-b119-58f29fc3caf8
13.0,7100.0,663.0,13.53,fbf6c0f3-fd3a-4ddb-b445-a945facf04c2
11.0,20700.0,564.0,26.03,acedd9ed-55dc-475b-b5bf-502ba16c723a
15.0,1700.0,533.0,30.07,ec1a3f16-ca3c-4330-bff8-29f68b5191e5
5.0,5000.0,631.0,17.59,48614c8d-8ccc-43af-8bd1-4d6fa76c78a7
10.0,12800.0,461.0,39.35,af863141-bf51-4cbe-9284-5d30b275654a
13.0,15500.0,589.0,22.91,a5795999-2cf0-4270-b14d-40394eed1c0f
11.0,8800.0,587.0,23.04,cfbc3538-3f70-432a-80e9-9784af3e4de2
11.0,7700.0,554.0,27.26,26c921f2-7fc3-45d8-928b-5e76c84aee47
1.0,1300.0,696.0,9.32,f2a72687-0b94-4e63-9595-12058f04c957
21.0,13300.0,628.0,17.84,4221128d-f388-4d7a-ac05-c65bf1b0ee36
20.0,3900.0,671.0,12.53,7437257e-0f40-477c-a01a-a99bf9ca5c26
5.0,2900.0,712.0,7.24,82d7e8e5-c26f-460c-92f2-23a064eca6e4
6.0,10900.0,385.0,49.12,b5480b9f-02ed-4183-84a3-390efeb73ede
6.0,4200.0,547.0,28.19,19ec80d3-de91-4082-bc68-84623cd8c76b
37.0,3400.0,695.0,9.44,415a8444-c325-43c5-bc9e-1cf7a6f1c5a1
22.0,6200.0,637.0,16.72,5f374f20-e97c-45a4-90ab-44c8865f9f89
16.0,4300.0,627.0,18.02,61ea97e4-0277-4838-ad8a-54e74aa9d21b
0.0,2000.0,459.0,39.43,c3ff61a2-ac6e-4026-8d33-8d07ac3beb9b
20.0,13900.0,655.0,14.44,da794887-fb74-4a83-a9a5-10d5bf98a7c1
45.0,27800.0,610.0,20.28,d5ca9116-47ba-4a22-8ba7-dd42b9eaedf4
15.0,7400.0,677.0,11.68,59bf8c58-86de-4c4e-bb03-e3b84f001176
13.0,15800.0,352.0,53.2,5deef873-42b1-491c-8721-77b6e8ffae07
21.0,14400.0,594.0,22.31,37b16b84-01f2-4600-95ec-28a26d109132
40.0,17800.0,693.0,9.57,a4b14bc9-6729-4612-8142-284f556f6c67
13.0,10500.0,704.0,8.3,943fc1c6-fd47-4e49-9a40-65dea6825a8a
40.0,14200.0,696.0,9.27,eee50dc2-e1e8-4db9-9325-0d0e5a2b7695
9.0,3900.0,484.0,36.37,0214355d-ed22-416e-8c94-e1f3a970fc6c
10.0,4200.0,509.0,33.21,b7ba21e0-8a53-444b-a7a3-ba67fe9c5f2f
38.0,13500.0,653.0,14.85,d2b1f213-ad01-43cb-9206-c06fa12e1200
13.0,10600.0,684.0,10.83,7a36eba5-a72f-415d-9b95-8106885ed1fa
5.0,1100.0,663.0,13.51,d834ad79-c549-4b63-bb86-dc608ac8091f
20.0,12600.0,589.0,22.86,d06ad18f-7677-44f6-88c1-d2bc06deb798
10.0,800.0,676.0,11.86,d43f3e26-3bd7-4d4d-873c-0a1719bfa1fa
3.0,13400.0,594.0,22.34,b0bd5247-7756-4687-9362-39e947128637
44.0,12700.0,686.0,10.59,7490881f-016c-46dd-b47b-f906178bfe7f
15.0,8100.0,657.0,14.27,68cb7335-a40a-4954-825b-9468858b5c01
9.0,900.0,477.0,37.12,7a008b96-db08-40f2-ac73-9aaa29962de4
29.0,26700.0,690.0,10.0,df457989-745f-435a-9dbf-540b3f6b82ec
9.0,15100.0,566.0,25.9,421d8e3a-8a79-4292-9068-7d2a7f3e87ae
31.0,9600.0,517.0,32.13,b196da8e-21a1-470e-bb90-56ef021a859a
37.0,12500.0,489.0,35.76,d93d4046-db20-41f6-8bea-5ee15ea5ec1b
18.0,29800.0,414.0,45.26,0c257558-7dde-4ca1-8643-7c684d2faeec
13.0,3200.0,636.0,16.96,8407feac-2951-49ee-8562-85af06de3027
4.0,23200.0,643.0,15.94,0348dccc-b597-455e-b5f2-5f4a84d77969
7.0,8900.0,648.0,15.41,e29cd774-e9c7-4dc6-bed0-26d4d34c36a9
18.0,6500.0,644.0,15.81,26ad32fe-cc52-4c06-a2b5-1f44107c61a3
2.0,5900.0,545.0,28.49,7aa32fa9-0597-490d-b4d3-a09549738b6b
22.0,1100.0,530.0,30.5,2d736e94-682d-4910-b7eb-5805577a3d36
25.0,9900.0,682.0,11.03,ed5561ce-3bd7-480c-97f8-96500fc55ded
36.0,10000.0,620.0,19.0,2275d6e4-8d59-47c5-92e0-94c24d1f20af
11.0,23500.0,573.0,25.06,2aec60bd-ebe8-4002-b2ac-4d3e8a4903d5
24.0,14800.0,508.0,33.33,8d65b851-7c96-4475-9f6d-626ac1ca9eb7
13.0,15800.0,700.0,8.71,c30f5544-8673-470a-b3ce-31f49111f176
6.0,9200.0,701.0,8.65,3f05758f-3a0c-4016-bcf2-fe1fefc580a6
11.0,5800.0,392.0,48.06,566a37ce-3f0d-4cde-a0b0-0aef4ab4a965
2.0,10700.0,698.0,9.03,8b5615bc-4196-46aa-a391-6225eb660b72
27.0,2200.0,481.0,36.81,17c19576-c88c-46c2-b415-570ba12b99a8
10.0,4700.0,543.0,28.86,dc8792fa-0360-4bc6-899a-399b263186c5
9.0,16100.0,593.0,22.47,2af18dd3-37d2-4a22-8e48-5872a56ca8f5
3.0,7800.0,475.0,37.58,0e52f7db-f4c3-4177-86a4-3e51244e2538
7.0,7700.0,624.0,18.48,eda65e9c-f882-479e-aa3f-382d71ea743e
15.0,1100.0,525.0,31.12,60d8fbed-dd35-4a46-acb6-229a531afc6d
6.0,14500.0,635.0,17.13,5b3376fa-e5ce-4853-944e-07481a7a0195
44.0,12600.0,360.0,52.07,57528466-68c7-45d5-8be2-3116f0316707
8.0,1300.0,651.0,15.04,2ab93d9e-b4bc-405c-a036-4b5d7c7e2623
17.0,7800.0,547.0,28.13,558e8bc2-7ac0-4dd5-97ad-8f2a1bfacea9
46.0,5200.0,565.0,25.84,3ad6c84c-ae78-4515-96af-de0e30063e34
25.0,7800.0,605.0,20.92,b64f8ef7-bbcc-403b-a816-1fc7f61bcb5c
50.0,28900.0,586.0,23.41,ff05c630-65fd-4388-ac5c-fdd67d368c96
0.0,500.0,554.0,27.33,20185b26-ffa3-482d-8cf2-d238ac5e5ba1
10.0,11200.0,616.0,19.44,e44a6708-d7a0-4fc2-bb62-ce1a33a79c0c
1.0,3300.0,694.0,9.58,e200b5fa-349a-47f7-aafb-495baa1d230e
28.0,16200.0,547.0,28.32,028bf5d7-e041-43b0-b44c-4cb07ddbdbfe
32.0,17000.0,528.0,30.59,0e27dbf7-4e8d-454c-9f03-fba832fea3b4
5.0,600.0,523.0,31.38,28a19ffd-a85a-41b2-8a3a-c56d97e5bd2a
29.0,9400.0,607.0,20.53,3579b7ef-bbd2-448b-9c55-f0fc9d3f166c
29.0,7900.0,521.0,31.66,5c0369c1-1b09-4f97-8cd1-e63d9269623d
16.0,3200.0,707.0,7.87,91f3b5a9-9e14-4bc3-8ec8-0de823f476ef
11.0,2700.0,648.0,15.37,dbf032d8-debc-47cf-aa84-2cdb5bc90d70
3.0,3400.0,582.0,23.79,29e9eda0-56b9-417d-8fe2-5bc67d808768
1.0,4700.0,504.0,33.71,0359f7c3-2c9d-4e27-b601-071fc7f15443
2.0,500.0,489.0,35.71,fd6444b4-1d17-4a9d-bb80-138dbef10fd6
13.0,4200.0,620.0,18.93,de166e1e-17f0-4524-ac11-9483d84693c2
46.0,7100.0,678.0,11.59,ccb7bf48-15b3-48c7-9f52-386a4ada4110
17.0,12200.0,712.0,7.15,0b5d798e-c320-48bd-9d3e-2f263fba514e
7.0,6400.0,620.0,19.04,1d178fe1-e4ef-47b0-af9d-de218987eaab
5.0,600.0,464.0,38.96,1a33a396-ac5c-4762-b726-61c4bbc9e68f
10.0,13800.0,650.0,15.22,05f7ae97-4c35-44f7-b96e-a3a849a84e83
25.0,13900.0,557.0,27.19,8b842997-ac3c-404c-a935-fd2cf23bfcb7
38.0,6300.0,532.0,30.16,7376ecc9-d989-49ae-a2b9-59fa7f6440e2
12.0,10300.0,681.0,11.15,b4954105-0680-49d7-bf48-2eb46393a9f9
25.0,1000.0,688.0,10.3,59e9e4f0-40f7-48f1-84d7-32e16c24e3a7
5.0,27300.0,678.0,11.69,e4250353-2a65-417c-b7d7-57cf897bb5eb
24.0,5700.0,609.0,20.32,b26b7405-ec6e-468a-8ee8-131db1b45e60
15.0,17400.0,641.0,16.18,8624234b-ab29-4119-a15d-376594b1b5a2
14.0,8700.0,433.0,42.89,9583ba8b-8426-4b16-ad44-63e729a51a87
2.0,9600.0,618.0,19.23,1e8d3ba5-1d88-4e16-ac54-6f3ff75d0002
1.0,16700.0,602.0,21.2,c21ab6aa-b168-43b1-b01e-1d654834980a
10.0,3200.0,704.0,8.29,955b253b-a191-4081-8ad0-0907ceb43a98
24.0,3600.0,705.0,8.14,d40f04f6-a8c4-4f47-b180-f1d0ed5da595
9.0,15900.0,700.0,8.73,105b771b-090e-437f-a6c0-309ea7e36910
8.0,21200.0,702.0,8.49,7a6cd7af-14e5-470e-bf4d-047a3f865ca3
15.0,8300.0,665.0,13.18,85206fe9-09d9-4c23-8a37-a314e5f5806e
15.0,24100.0,618.0,19.25,cf9b7556-4c89-4910-83be-e5ad41ae45b6
30.0,8100.0,455.0,40.29,d6f8cadc-8af2-41cb-a3df-d70f358d4d16
4.0,8500.0,623.0,18.66,be42d09f-cbef-4b1b-8704-f5c59c310648
11.0,5800.0,636.0,16.94,d6c36f7c-ffe9-4568-a390-82784f6cd3fe
3.0,5300.0,586.0,23.25,f7eb9478-99f5-40d9-ad9d-b2e7546fa2c5
44.0,6800.0,687.0,10.43,1fe43443-0e10-4df4-8b7c-fac805dbe18f
28.0,13600.0,644.0,15.88,a72337ca-9ec5-47cd-888c-3c06dccd4a6a
27.0,13500.0,637.0,16.8,10b9af88-8052-4c5a-8d36-3b1e9624bdd8
29.0,6800.0,588.0,23.12,4af574b1-fb25-41f7-b4ee-1d1b90d7cb45
21.0,8800.0,584.0,23.56,5238cfd7-5338-4db2-b341-ff0fa9d1c988
5.0,5000.0,678.0,11.53,d38bb9a8-3596-4c3d-bc8c-7449c2080a19
1.0,9600.0,507.0,33.4,fda4caea-fe19-4dac-84d1-073bec3aaa7d
33.0,15600.0,493.0,35.29,74c90216-344f-4ff4-afbf-963a031b4181
31.0,11200.0,637.0,16.83,a3f018fc-3f83-410e-b69f-1397257757c9
10.0,20400.0,590.0,22.68,5c4b9172-0c71-417d-8e7d-829519347a37
11.0,15600.0,565.0,26.02,4e223cfb-b98f-44f0-a2a7-7392a267d9f1
8.0,5300.0,492.0,35.44,03c4a095-fa77-475e-a7cb-ff64cf8b5b86
3.0,4500.0,587.0,23.32,f7d16205-4611-4b79-8b34-07b27afd703c
8.0,4600.0,404.0,46.48,741b2c46-5505-4a4b-8e92-eb384a87a333
5.0,800.0,612.0,20.06,736d99c9-7555-4063-9ad9-c5e1f58c46c8
33.0,13200.0,644.0,16.01,d9abf824-6e72-449a-9409-1bf1e9151ab1
42.0,2600.0,549.0,27.97,f55cce31-7954-42bd-b938-056a8ab81a41
6.0,1500.0,705.0,8.19,7bd4e877-c136-475c-a399-20f708087f09
25.0,1300.0,537.0,29.66,0b017d33-3edb-44e8-804f-c1fa2cded61a
18.0,12600.0,599.0,21.63,78d80125-c158-4fe0-b71f-fd835a6be6b5
24.0,10500.0,591.0,22.59,c8e764b7-4d60-4c1d-9483-d84be0fbf746
25.0,11300.0,636.0,16.91,e9f87bb0-49ff-45e5-83f8-435ba0e445a2
40.0,4800.0,625.0,18.4,b33eb2fd-25cb-4968-b180-6fd01c0f1465
22.0,10600.0,553.0,27.63,542e1e92-f212-4a1a-8154-1f1a2802dd14
4.0,4600.0,672.0,12.41,12c8ed8a-d108-4d33-b1db-3b4f0c8432c3
0.0,4800.0,603.0,21.26,b22effd0-c7db-4621-8a10-7d61649d443c
39.0,8700.0,536.0,29.71,27d33420-9fe5-4056-b348-ffdf6f35e93b
18.0,10000.0,326.0,56.65,b65fd8f1-e4a9-4e8a-bdac-8b0761b0592a
1.0,6800.0,698.0,9.01,c784f9f6-4c72-4da3-a0f3-aca47c30b7b3
26.0,12900.0,606.0,20.86,35e62e35-ff70-4ab8-8cab-d33b10adf988
19.0,9100.0,432.0,42.83,1fb2d040-4fe9-4b6e-9200-ea5fde833bb1
32.0,23100.0,690.0,10.08,342b9bdf-75d5-4d99-81b0-8a84d4e8f1a5
19.0,13100.0,629.0,17.92,1128b0f8-e933-47e1-98c2-d099d5707582
2.0,9800.0,628.0,17.92,392c3468-9d61-446f-bb96-42c75ed4c7c6
30.0,4700.0,536.0,29.7,703ab555-b64e-4b48-b2f2-28e2eb6fe3ca
17.0,7500.0,508.0,33.38,a1ffcb91-e771-472a-b842-11aeb939823f
14.0,7000.0,622.0,18.66,d91a50db-1826-4ab1-bff8-5e77622b0a86
13.0,8300.0,631.0,17.55,b04c7ec0-15d7-4f3a-b61a-4ebca2b81e38
5.0,18100.0,688.0,10.32,49fc7c52-04fb-4247-b0f2-caa5de4d4dce
10.0,25200.0,495.0,34.94,c53c1668-0037-4294-96ba-8882bce7fe5f
12.0,11300.0,614.0,19.74,4d327600-e3cf-4a7c-9eba-899e93a3e31d
35.0,17400.0,680.0,11.33,1c3064a4-7a2a-43a4-aea8-25c7b4845844
5.0,8400.0,497.0,34.65,0354e8d3-7745-4950-b66a-9d59ca241027
2.0,8500.0,405.0,46.64,0c564dea-c2df-4bf3-b074-3e56e38cf5cd
6.0,7400.0,695.0,9.34,e13cc156-c63c-4017-be67-87f6e5175cdb
9.0,13600.0,694.0,9.59,91228b75-1ad2-4c0f-b5b7-a12132a56d7e
21.0,1900.0,564.0,26.11,c3c9f9ec-ece0-4b8e-9d44-abaacf838446
16.0,3600.0,614.0,19.75,37f4f8c6-164d-4e6e-b8b5-3cf94bd7460e
32.0,3000.0,633.0,17.29,b06f58c0-945b-4aee-8b77-bd2d834f8770
14.0,19900.0,574.0,24.93,c5469225-57fb-4a45-a909-bc4b8f8eb519
38.0,13400.0,678.0,11.57,4677e393-ad18-41c1-bb6e-5f9f8eba3010
15.0,17400.0,585.0,23.54,06f3b821-19da-4d36-8cee-0f61f201edcb
37.0,27200.0,710.0,7.48,75f8ffaa-e9de-45e9-94f2-ef150360a275
10.0,3600.0,690.0,10.01,697ae8c3-de63-41ec-bc0f-112ffaf596d8
28.0,5000.0,402.0,46.82,bdc5e909-895f-4cb5-8e0a-c62f385eacf3
20.0,13100.0,558.0,26.8,94c61326-80d7-4415-9fcd-0ce0439e215e
7.0,16800.0,693.0,9.56,311a7c9b-d99c-4056-8e07-1ecf20c3d46f
15.0,4200.0,548.0,27.97,90bb7fcc-aa5d-4458-a365-9f3f5b7e463c
19.0,700.0,663.0,13.51,6d7ee8aa-4c6d-410d-950e-d4ccf415bd49
17.0,5300.0,594.0,22.34,c8a18eae-df88-42b8-b6e2-43cf52bb8c59
19.0,5800.0,448.0,40.91,6b1f9c94-f7f5-43ff-8fe3-5ad1061a5b29
13.0,11400.0,660.0,13.84,cbf5e3e5-1acc-4f0c-9ae8-ff519b6d967e
19.0,22200.0,591.0,22.61,b64d17aa-6bdf-4901-82c8-090206552f70
26.0,9400.0,703.0,8.33,464033c5-7a7b-4ed0-b80f-ee3fb2148c37
29.0,11100.0,673.0,12.15,d58af9aa-238c-4203-9a12-52cf4110ae5a
36.0,8600.0,672.0,12.36,80760500-22bc-4a71-856d-6ef2e1f49d45
45.0,5100.0,625.0,18.32,5e41c890-9a62-47d8-a1f2-cd7e73c2ffd0
41.0,8700.0,534.0,30.02,da2d5d67-5b79-4014-89e5-62f7d831ecc6
8.0,800.0,592.0,22.46,62cee759-0079-4273-ac5e-d432560fc889
26.0,24300.0,607.0,20.7,16169db5-3178-4235-a19d-1600416cb976
4.0,22400.0,708.0,7.76,c4755086-93d3-49fd-9287-b46f9e502dfa
11.0,4300.0,156.0,78.19,93e580ad-50f6-4f12-9858-a9fbfb936135
35.0,6100.0,382.0,49.53,5f0d3972-5d89-4cc0-97f3-6dc41cb28ae1
21.0,14400.0,601.0,21.29,8ee7ccf2-4f1e-474b-8697-9609ea393b5e
5.0,4600.0,292.0,60.8,dc8428d1-4abe-4131-ac86-6c7131b59ec7
33.0,24400.0,474.0,37.75,f29936dd-b7fc-4f5c-b108-bba7fae7d397
21.0,9100.0,509.0,33.13,beeeaf25-2df1-4a84-b17a-450aab993c09
12.0,8600.0,645.0,15.73,b110badf-b532-4f1a-aa5b-098bd9931dbd
29.0,3100.0,629.0,17.8,043d4372-f0a0-4ef1-928b-dba8f404b57b
7.0,4300.0,651.0,15.06,1a0ddf69-6069-48e2-8db5-89416b13605a
26.0,3100.0,497.0,34.63,1d05b1ba-8375-4847-a5d5-2f79d6926099
29.0,23900.0,629.0,17.84,fdbac148-f43f-48f4-a89f-cce094be3ccc
9.0,4100.0,651.0,14.94,43b1b72d-213c-4b70-bb8f-c44dcbbd2564
3.0,1800.0,683.0,10.92,320f9d99-458f-4cd3-801b-6941057c209a
15.0,10500.0,513.0,32.81,89de4cbe-9889-4e51-b885-8d6050fb0024
10.0,5900.0,456.0,39.91,9df49a56-6c7d-477d-a029-7d07f7e769e2
19.0,2300.0,635.0,16.95,aa251bd2-4e5c-4e03-80bd-812660d349b5
19.0,2600.0,630.0,17.69,5421e457-fb18-426c-ab41-3c2110ced67b
44.0,6400.0,547.0,28.33,47933309-b131-4896-8499-ae0c92ac052d
55.0,9700.0,584.0,23.58,70760a9b-db52-48a1-8e3c-bdc7703484f5
5.0,19200.0,682.0,11.14,4a6d4bcd-5c8d-4e93-b29f-720087f5f269
22.0,8500.0,436.0,42.53,c90bdbb0-0b29-45ca-9272-653e0db9e495
7.0,2300.0,533.0,30.0,63373a8f-8f72-4c74-afc2-d7106fb8d740
13.0,12600.0,348.0,53.66,97b731d8-5fc5-4e8a-84a3-5b3aba6c897b
19.0,8200.0,679.0,11.41,f28333b6-f94f-4a17-be88-48dc8a437e2a
16.0,24900.0,678.0,11.5,a2f99c42-3cb0-425c-b392-c4d7d170237b
28.0,6800.0,677.0,11.75,575fcf17-fddd-4bc6-ac69-68c8b2bef256
8.0,12100.0,691.0,9.9,add9eda3-299e-4ad0-88e6-2170fc195fc9
8.0,12700.0,624.0,18.36,20f18e7e-5cc4-469e-a4e8-99b17ff6d886
9.0,15400.0,368.0,51.23,40271764-860c-4ce0-bc32-2cf700bbbaf7
29.0,14500.0,703.0,8.36,d07b8444-9767-4d45-9ded-a64f57751e20
17.0,2500.0,607.0,20.75,31d72a35-ec2f-4c1b-8d9e-3332c195c39b
16.0,3100.0,683.0,10.98,04c1df5d-ff72-422d-abc8-29df9a63fb78
12.0,16200.0,603.0,21.08,6574b9c1-bdfc-4bf2-81d9-2d7cf9944984
27.0,4600.0,605.0,20.88,be872847-0af1-4cac-8b4f-895414fef95a
27.0,6000.0,712.0,7.15,1537d16d-a048-480c-8cdb-a27cea4f90ab
8.0,8400.0,706.0,7.94,45962b7b-b84e-4335-9dc6-2612342005bd
18.0,2900.0,559.0,26.99,37b356d4-c155-4bd6-b8da-164b3b698b69
37.0,4000.0,597.0,21.82,b3a7dcdf-a657-408a-a52c-8f9e86ed3b5c
8.0,4300.0,517.0,32.07,725e6ef0-aa92-49f6-a647-70bf0d4f85a2
1.0,6000.0,595.0,22.19,a8b05645-717a-4847-880f-0ca6471740c8
12.0,1000.0,602.0,21.33,d95dffd6-dc9f-4f49-a327-74a3cb4944c2
20.0,5700.0,698.0,9.12,3abbcd3f-44f0-4955-b46d-5d165d1d2d11
23.0,7500.0,634.0,17.15,6a52cda3-9676-4418-9154-64d4b2013d14
9.0,8100.0,631.0,17.53,ece7b8f8-3406-40b7-94ae-037291609673
8.0,1700.0,579.0,24.1,38b4e5fb-8826-4c54-8436-0b152bf00612
8.0,14600.0,690.0,10.02,35e6964e-4c34-4d78-954f-d87461a86bb6
10.0,9500.0,710.0,7.42,59bf0cc2-3895-474b-b6de-7a7acb03229c
39.0,1300.0,635.0,16.98,7d65e806-fd50-4802-bb3b-6e985c036a3d
7.0,7200.0,353.0,53.1,b2c8201d-6bbe-4bf1-be96-a919eef62fc2
11.0,5300.0,519.0,31.91,108b6cf6-cd26-4a5b-a6c6-917dc5c416ee
9.0,13900.0,720.0,6.2,31118506-ba07-4209-9b81-13f0b72d4663
22.0,3300.0,670.0,12.57,6951ba35-2642-4a4a-a8c1-e652276c8eb9
18.0,10500.0,576.0,24.64,1520ac33-fce0-40e2-9edb-24cdee05b1b8
4.0,3200.0,709.0,7.64,3cc4c6d9-c17c-4b57-b4bd-669cabbd1971
19.0,17400.0,657.0,14.16,0e8bb0aa-7be6-40a5-ac97-e197234297fb
39.0,19300.0,356.0,52.81,093e8a75-90b1-48db-9e55-c95ddcedcfa8
39.0,25000.0,484.0,36.36,e2b67815-6271-4ccd-b73b-d4dda8455071
43.0,15600.0,660.0,13.85,125ff42a-aebf-425f-8f0b-033f4456364f
50.0,31400.0,476.0,37.35,8ca6adaa-1b90-48fe-a201-f4e1d6968b5b
4.0,18200.0,682.0,11.0,697ef07c-9fee-4403-8ce2-99c5ee542107
8.0,3000.0,701.0,8.65,7dfd6083-9dd0-4c36-a05a-14573d260ea1
5.0,6500.0,501.0,34.3,92ab4f2b-2996-456f-ae5f-24b6e7cc59b6
6.0,3900.0,506.0,33.47,df102a76-3887-4e7c-91b8-c74a7ae75549
21.0,6100.0,720.0,6.25,717d9b21-d5b7-4e5e-b034-66d599b8a5b8
10.0,17600.0,628.0,17.79,43a1bafc-a4f1-45ea-9ebe-3eee0e139508
1.0,2200.0,652.0,14.9,6369ece8-f7ef-4dfd-938c-c3a93ef44746
31.0,4300.0,535.0,29.85,24712c92-d36a-49a3-9dfe-b0a6f68067cd
4.0,6800.0,594.0,22.3,613b8cf4-bda9-4cb9-88a4-50f2e2269e65
34.0,2900.0,613.0,19.97,ddc24c86-a973-492e-bd06-1c7b98247847
43.0,10800.0,518.0,32.03,5c164117-2ce3-4d9d-a484-91717372603b
17.0,22200.0,598.0,21.81,d0b6ed83-f8cb-4887-91b6-54dda9942b17
16.0,11400.0,606.0,20.64,1d54fb16-5d46-4824-ac9a-af2a74f29d6d
11.0,4000.0,642.0,16.2,2f1bff82-ce72-4e96-bc26-5f42a7c9c79f
14.0,10200.0,617.0,19.47,d334ab06-f6b6-40bf-abb8-3f144843cb6c
2.0,11300.0,680.0,11.26,1f1e1de5-4256-4a31-9eca-f5c4a604fa58
15.0,11600.0,551.0,27.73,187434ca-b771-4fdb-8d87-698ba07d55af
20.0,15400.0,372.0,50.89,15c164c7-f985-4209-b254-61e682658c74
32.0,2600.0,657.0,14.19,40031e97-b311-42df-a572-7d503016c088
19.0,7800.0,457.0,39.83,2b518909-42d3-4dc6-8ea7-43f911d9290c
21.0,7700.0,527.0,30.91,395cca9a-a015-42fd-99d3-3126453adf79
5.0,7000.0,469.0,38.36,842bd016-f2c1-42a2-95ed-90003f8d4499
4.0,5000.0,616.0,19.47,8dd6a436-efcb-4aaf-9cf7-a3674d873817
7.0,18200.0,613.0,19.93,f59ee9f5-eebf-4da2-a775-57bd1e777e80
3.0,6400.0,630.0,17.62,a98758c6-5872-4442-9326-1e2e441d817a
4.0,800.0,391.0,48.13,25af9a36-8843-48b1-ab88-ffc7adac04d0
26.0,12200.0,600.0,21.54,8f85a9b5-e300-4198-b6ef-b4c182a04ae2
28.0,800.0,564.0,26.1,3fcec034-fb2a-4e64-b4c2-29323023e446
27.0,11000.0,706.0,7.96,632c6f53-a377-4ccb-8f34-f0eadb5ea8ec
17.0,2800.0,463.0,39.15,f5b71918-14dd-49dd-a6c0-21b2ffecb8f2
26.0,12300.0,682.0,11.13,2d4c9ff7-c0a0-4ebe-b6eb-650fb12cc693
8.0,3600.0,607.0,20.69,aa03078a-b9b2-4b72-80f6-8ba5aa3da9b8
5.0,1600.0,648.0,15.35,5ac72294-e911-4f0c-babb-830ff06f6866
26.0,7000.0,646.0,15.63,aeb14139-9203-4dfb-8339-1fbc42ebeac2
9.0,17600.0,480.0,36.86,46a65758-f2e3-4ae6-8343-cb3622deae1c
13.0,2900.0,594.0,22.33,d256fc30-f6f0-4d4c-a768-38b34652a1e5
6.0,7300.0,598.0,21.92,f33f11ae-3eec-4beb-bbc8-f01436b46d40
2.0,8200.0,552.0,27.77,b1ba53d2-3e0d-4b2c-abf7-3304dd074d02
8.0,5700.0,652.0,14.85,8a6c8dc3-1304-4600-96a8-7d214cc21398
30.0,10900.0,639.0,16.6,c5bd96ad-dabf-41d2-af00-77953126fb25
12.0,4500.0,642.0,16.19,81bd4cfd-0aae-4794-9389-047ee16b0376
52.0,19500.0,635.0,16.96,6b7afc21-f17b-4afe-bab8-8d8448f3ce84
22.0,10700.0,720.0,6.24,f7acfd87-7916-4fc2-9a37-6848cb77e586
